month,dong_cluster,youth_in,youth_out,youth_net,youth_pop,total_pop,monthly_outflow_rate,month_dt,complaint_count,processed_count,processing_days_median,parking_count,parking_share,processed_rate,complaints_per_1000_totalpop_month,negative_net_flag,topic_group,complaint_count_topic,month_cluster_total,topic_share
202406,신흥동,214,190,24,10347,54121,-0.2319512902290519,2024-06-01,38.0,38.0,0.0,1.0,0.0256410256410256,0.9743589743589743,0.7206075275770958,0,시설노후/파손,38.0,39.0,0.9743589743589745
202401,야탑동,315,315,0,11839,58565,0.0,2024-01-01,34.0,32.0,0.0,0.0,0.0,0.9411764705882353,0.5805515239477503,0,시설노후/파손,34.0,34.0,1.0
202402,야탑동,289,362,-73,11839,58565,0.6166061322746854,2024-02-01,1.0,33.0,0.0,6.0,0.1428571428571428,0.7857142857142857,0.7171518825236917,1,불법광고물,1.0,42.0,0.0238095238095238
202402,야탑동,289,362,-73,11839,58565,0.6166061322746854,2024-02-01,6.0,33.0,0.0,6.0,0.1428571428571428,0.7857142857142857,0.7171518825236917,1,불법주정차,6.0,42.0,0.1428571428571428
202402,야탑동,289,362,-73,11839,58565,0.6166061322746854,2024-02-01,35.0,33.0,0.0,6.0,0.1428571428571428,0.7857142857142857,0.7171518825236917,1,시설노후/파손,35.0,42.0,0.8333333333333334
202403,야탑동,296,296,0,11839,58565,0.0,2024-03-01,2.0,48.0,0.0,0.0,0.0,0.9230769230769231,0.8879023307436182,0,불법광고물,2.0,52.0,0.0384615384615384
202403,야탑동,296,296,0,11839,58565,0.0,2024-03-01,50.0,48.0,0.0,0.0,0.0,0.9230769230769231,0.8879023307436182,0,시설노후/파손,50.0,52.0,0.9615384615384616
202404,야탑동,268,308,-40,11839,58565,0.33786637384914264,2024-04-01,1.0,42.0,0.0,0.0,0.0,0.8235294117647058,0.8708272859216256,1,불법광고물,1.0,51.0,0.0196078431372549
202404,야탑동,268,308,-40,11839,58565,0.33786637384914264,2024-04-01,1.0,42.0,0.0,0.0,0.0,0.8235294117647058,0.8708272859216256,1,생활환경,1.0,51.0,0.0196078431372549
202404,야탑동,268,308,-40,11839,58565,0.33786637384914264,2024-04-01,49.0,42.0,0.0,0.0,0.0,0.8235294117647058,0.8708272859216256,1,시설노후/파손,49.0,51.0,0.9607843137254902
202405,야탑동,200,276,-76,11839,58565,0.641946110313371,2024-05-01,2.0,327.0,0.0,2.0,0.0056980056980056,0.9316239316239316,5.993340732519423,1,불법주정차,2.0,351.0,0.0056980056980056
202405,야탑동,200,276,-76,11839,58565,0.641946110313371,2024-05-01,349.0,327.0,0.0,2.0,0.0056980056980056,0.9316239316239316,5.993340732519423,1,시설노후/파손,349.0,351.0,0.9943019943019944
202406,야탑동,226,226,0,11839,58565,0.0,2024-06-01,1.0,44.0,0.0,7.0,0.1372549019607843,0.8627450980392157,0.8708272859216256,0,공원/녹지,1.0,51.0,0.0196078431372549
202406,야탑동,226,226,0,11839,58565,0.0,2024-06-01,2.0,44.0,0.0,7.0,0.1372549019607843,0.8627450980392157,0.8708272859216256,0,불법광고물,2.0,51.0,0.0392156862745098
202406,야탑동,226,226,0,11839,58565,0.0,2024-06-01,7.0,44.0,0.0,7.0,0.1372549019607843,0.8627450980392157,0.8708272859216256,0,불법주정차,7.0,51.0,0.1372549019607843
202406,야탑동,226,226,0,11839,58565,0.0,2024-06-01,41.0,44.0,0.0,7.0,0.1372549019607843,0.8627450980392157,0.8708272859216256,0,시설노후/파손,41.0,51.0,0.803921568627451
202401,양지동,34,31,3,1700,8842,-0.17647058823529413,2024-01-01,6.0,5.0,1.0,0.0,0.0,0.8333333333333334,0.6785795068988917,0,시설노후/파손,6.0,6.0,1.0
202402,양지동,37,20,17,1700,8842,-1.0,2024-02-01,1.0,1.0,2.0,0.0,0.0,1.0,0.1130965844831486,0,시설노후/파손,1.0,1.0,1.0
202403,양지동,47,60,-13,1700,8842,0.7647058823529412,2024-03-01,2.0,1.0,2.0,0.0,0.0,0.5,0.2261931689662972,1,시설노후/파손,2.0,2.0,1.0
202404,양지동,23,37,-14,1700,8842,0.823529411764706,2024-04-01,1.0,6.0,0.5,0.0,0.0,0.75,0.9047726758651888,1,공원/녹지,1.0,8.0,0.125
202404,양지동,23,37,-14,1700,8842,0.823529411764706,2024-04-01,3.0,6.0,0.5,0.0,0.0,0.75,0.9047726758651888,1,생활환경,3.0,8.0,0.375
202404,양지동,23,37,-14,1700,8842,0.823529411764706,2024-04-01,4.0,6.0,0.5,0.0,0.0,0.75,0.9047726758651888,1,시설노후/파손,4.0,8.0,0.5
202405,양지동,26,32,-6,1700,8842,0.35294117647058826,2024-05-01,50.0,22.0,0.0,0.0,0.0,0.44,5.654829224157431,1,시설노후/파손,50.0,50.0,1.0
202406,양지동,19,33,-14,1700,8842,0.823529411764706,2024-06-01,1.0,6.0,0.0,1.0,0.125,0.75,0.9047726758651888,1,불법주정차,1.0,8.0,0.125
202406,양지동,19,33,-14,1700,8842,0.823529411764706,2024-06-01,6.0,6.0,0.0,1.0,0.125,0.75,0.9047726758651888,1,생활환경,6.0,8.0,0.75
202406,양지동,19,33,-14,1700,8842,0.823529411764706,2024-06-01,1.0,6.0,0.0,1.0,0.125,0.75,0.9047726758651888,1,시설노후/파손,1.0,8.0,0.125
202401,운중동,121,106,15,6306,38610,-0.23786869647954328,2024-01-01,4.0,12.0,0.0,4.0,0.3076923076923077,0.9230769230769231,0.3367003367003367,0,불법주정차,4.0,13.0,0.3076923076923077
202401,운중동,121,106,15,6306,38610,-0.23786869647954328,2024-01-01,2.0,12.0,0.0,4.0,0.3076923076923077,0.9230769230769231,0.3367003367003367,0,생활환경,2.0,13.0,0.1538461538461538
202401,운중동,121,106,15,6306,38610,-0.23786869647954328,2024-01-01,7.0,12.0,0.0,4.0,0.3076923076923077,0.9230769230769231,0.3367003367003367,0,시설노후/파손,7.0,13.0,0.5384615384615384
202402,운중동,151,88,63,6306,38610,-0.9990485252140819,2024-02-01,1.0,13.0,0.0,1.0,0.0666666666666666,0.8666666666666667,0.3885003885003885,0,불법주정차,1.0,15.0,0.0666666666666666
202402,운중동,151,88,63,6306,38610,-0.9990485252140819,2024-02-01,14.0,13.0,0.0,1.0,0.0666666666666666,0.8666666666666667,0.3885003885003885,0,시설노후/파손,14.0,15.0,0.9333333333333332
202403,운중동,122,94,28,6306,38610,-0.44402156676181415,2024-03-01,30.0,23.0,0.0,0.0,0.0,0.7666666666666667,0.777000777000777,0,시설노후/파손,30.0,30.0,1.0
202404,운중동,108,106,2,6306,38610,-0.03171582619727244,2024-04-01,2.0,19.0,0.0,2.0,0.0909090909090909,0.8636363636363636,0.5698005698005698,0,불법주정차,2.0,22.0,0.0909090909090909
202404,운중동,108,106,2,6306,38610,-0.03171582619727244,2024-04-01,20.0,19.0,0.0,2.0,0.0909090909090909,0.8636363636363636,0.5698005698005698,0,시설노후/파손,20.0,22.0,0.9090909090909092
202405,운중동,116,89,27,6306,38610,-0.4281636536631779,2024-05-01,74.0,43.0,0.0,0.0,0.0,0.581081081081081,1.9166019166019166,0,시설노후/파손,74.0,74.0,1.0
202406,운중동,81,83,-2,6306,38610,0.03171582619727244,2024-06-01,3.0,4.0,4.0,3.0,0.5,0.6666666666666666,0.1554001554001554,1,불법주정차,3.0,6.0,0.5
202406,운중동,81,83,-2,6306,38610,0.03171582619727244,2024-06-01,3.0,4.0,4.0,3.0,0.5,0.6666666666666666,0.1554001554001554,1,시설노후/파손,3.0,6.0,0.5
202401,위례동,195,153,42,7242,45248,-0.579950289975145,2024-01-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202402,위례동,226,177,49,7242,45248,-0.6766086716376691,2024-02-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202403,위례동,279,137,142,7242,45248,-1.9607843137254901,2024-03-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202404,위례동,287,129,158,7242,45248,-2.1817177575255453,2024-04-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202405,위례동,172,114,58,7242,45248,-0.8008837337752003,2024-05-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202406,위례동,133,116,17,7242,45248,-0.2347417840375587,2024-06-01,0.0,0.0,,0.0,,,0.0,0,기타,,0.0,0.0
202401,은행동,112,158,-46,6255,29642,0.7354116706634692,2024-01-01,1.0,85.0,0.0,3.0,0.034090909090909,0.9659090909090909,2.9687605424735173,1,공원/녹지,1.0,88.0,0.0113636363636363
202401,은행동,112,158,-46,6255,29642,0.7354116706634692,2024-01-01,3.0,85.0,0.0,3.0,0.034090909090909,0.9659090909090909,2.9687605424735173,1,불법주정차,3.0,88.0,0.034090909090909
202401,은행동,112,158,-46,6255,29642,0.7354116706634692,2024-01-01,84.0,85.0,0.0,3.0,0.034090909090909,0.9659090909090909,2.9687605424735173,1,시설노후/파손,84.0,88.0,0.9545454545454546
202402,은행동,167,182,-15,6255,29642,0.2398081534772182,2024-02-01,1.0,56.0,2.0,1.0,0.0113636363636363,0.6363636363636364,2.9687605424735173,1,불법주정차,1.0,88.0,0.0113636363636363
202402,은행동,167,182,-15,6255,29642,0.2398081534772182,2024-02-01,87.0,56.0,2.0,1.0,0.0113636363636363,0.6363636363636364,2.9687605424735173,1,시설노후/파손,87.0,88.0,0.9886363636363636
202403,은행동,166,170,-4,6255,29642,0.0639488409272582,2024-03-01,92.0,58.0,1.0,0.0,0.0,0.6304347826086957,3.103704203495041,1,시설노후/파손,92.0,92.0,1.0
202404,은행동,142,163,-21,6255,29642,0.3357314148681055,2024-04-01,79.0,57.0,1.0,0.0,0.0,0.7215189873417721,2.6651373051750893,1,시설노후/파손,79.0,79.0,1.0
202405,은행동,128,178,-50,6255,29642,0.7993605115907274,2024-05-01,273.0,183.0,1.0,0.0,0.0,0.6703296703296703,9.20990486471898,1,시설노후/파손,273.0,273.0,1.0
202406,은행동,156,134,22,6255,29642,-0.35171862509992,2024-06-01,1.0,56.0,1.0,1.0,0.0126582278481012,0.7088607594936709,2.6651373051750893,0,불법주정차,1.0,79.0,0.0126582278481012
202406,은행동,156,134,22,6255,29642,-0.35171862509992,2024-06-01,1.0,56.0,1.0,1.0,0.0126582278481012,0.7088607594936709,2.6651373051750893,0,생활환경,1.0,79.0,0.0126582278481012
202406,은행동,156,134,22,6255,29642,-0.35171862509992,2024-06-01,77.0,56.0,1.0,1.0,0.0126582278481012,0.7088607594936709,2.6651373051750893,0,시설노후/파손,77.0,79.0,0.9746835443037974
202401,이매동,135,175,-40,6345,37302,0.6304176516942475,2024-01-01,1.0,11.0,0.0,1.0,0.0666666666666666,0.7333333333333333,0.4021232105517131,1,불법주정차,1.0,15.0,0.0666666666666666
202401,이매동,135,175,-40,6345,37302,0.6304176516942475,2024-01-01,14.0,11.0,0.0,1.0,0.0666666666666666,0.7333333333333333,0.4021232105517131,1,시설노후/파손,14.0,15.0,0.9333333333333332
202402,이매동,97,171,-74,6345,37302,1.1662726556343577,2024-02-01,1.0,7.0,0.0,1.0,0.1428571428571428,1.0,0.18765749825746608,1,불법주정차,1.0,7.0,0.1428571428571428
202402,이매동,97,171,-74,6345,37302,1.1662726556343577,2024-02-01,6.0,7.0,0.0,1.0,0.1428571428571428,1.0,0.18765749825746608,1,시설노후/파손,6.0,7.0,0.8571428571428571
202403,이매동,96,123,-27,6345,37302,0.425531914893617,2024-03-01,2.0,15.0,0.0,2.0,0.1176470588235294,0.8823529411764706,0.4557396386252748,1,불법주정차,2.0,17.0,0.1176470588235294
202403,이매동,96,123,-27,6345,37302,0.425531914893617,2024-03-01,15.0,15.0,0.0,2.0,0.1176470588235294,0.8823529411764706,0.4557396386252748,1,시설노후/파손,15.0,17.0,0.8823529411764706
202404,이매동,116,124,-8,6345,37302,0.1260835303388495,2024-04-01,1.0,10.0,0.0,1.0,0.0833333333333333,0.8333333333333334,0.32169856844137046,1,불법광고물,1.0,12.0,0.0833333333333333
202404,이매동,116,124,-8,6345,37302,0.1260835303388495,2024-04-01,1.0,10.0,0.0,1.0,0.0833333333333333,0.8333333333333334,0.32169856844137046,1,불법주정차,1.0,12.0,0.0833333333333333
202404,이매동,116,124,-8,6345,37302,0.1260835303388495,2024-04-01,10.0,10.0,0.0,1.0,0.0833333333333333,0.8333333333333334,0.32169856844137046,1,시설노후/파손,10.0,12.0,0.8333333333333334
202405,이매동,98,120,-22,6345,37302,0.3467297084318361,2024-05-01,3.0,60.0,0.0,3.0,0.0344827586206896,0.6896551724137931,2.3323146211999357,1,불법주정차,3.0,87.0,0.0344827586206896
202405,이매동,98,120,-22,6345,37302,0.3467297084318361,2024-05-01,84.0,60.0,0.0,3.0,0.0344827586206896,0.6896551724137931,2.3323146211999357,1,시설노후/파손,84.0,87.0,0.9655172413793104
202406,이매동,76,99,-23,6345,37302,0.3624901497241923,2024-06-01,1.0,7.0,0.0,1.0,0.0625,0.4375,0.4289314245884939,1,불법주정차,1.0,16.0,0.0625
202406,이매동,76,99,-23,6345,37302,0.3624901497241923,2024-06-01,15.0,7.0,0.0,1.0,0.0625,0.4375,0.4289314245884939,1,시설노후/파손,15.0,16.0,0.9375
202401,정자동,385,426,-41,15829,74458,0.2590182576284036,2024-01-01,4.0,68.0,0.0,2.0,0.0285714285714285,0.9714285714285714,0.9401273200999221,1,불법광고물,4.0,70.0,0.0571428571428571
202401,정자동,385,426,-41,15829,74458,0.2590182576284036,2024-01-01,2.0,68.0,0.0,2.0,0.0285714285714285,0.9714285714285714,0.9401273200999221,1,불법주정차,2.0,70.0,0.0285714285714285
202401,정자동,385,426,-41,15829,74458,0.2590182576284036,2024-01-01,64.0,68.0,0.0,2.0,0.0285714285714285,0.9714285714285714,0.9401273200999221,1,시설노후/파손,64.0,70.0,0.9142857142857144
202402,정자동,443,506,-63,15829,74458,0.39800366416071764,2024-02-01,3.0,36.0,0.0,5.0,0.125,0.9,0.5372156114856698,1,불법광고물,3.0,40.0,0.075
202402,정자동,443,506,-63,15829,74458,0.39800366416071764,2024-02-01,5.0,36.0,0.0,5.0,0.125,0.9,0.5372156114856698,1,불법주정차,5.0,40.0,0.125
202402,정자동,443,506,-63,15829,74458,0.39800366416071764,2024-02-01,32.0,36.0,0.0,5.0,0.125,0.9,0.5372156114856698,1,시설노후/파손,32.0,40.0,0.8
202403,정자동,390,441,-51,15829,74458,0.3221934424158191,2024-03-01,3.0,70.0,0.0,3.0,0.0394736842105263,0.9210526315789473,1.0207096618227727,1,불법주정차,3.0,76.0,0.0394736842105263
202403,정자동,390,441,-51,15829,74458,0.3221934424158191,2024-03-01,1.0,70.0,0.0,3.0,0.0394736842105263,0.9210526315789473,1.0207096618227727,1,생활환경,1.0,76.0,0.0131578947368421
202403,정자동,390,441,-51,15829,74458,0.3221934424158191,2024-03-01,72.0,70.0,0.0,3.0,0.0394736842105263,0.9210526315789473,1.0207096618227727,1,시설노후/파손,72.0,76.0,0.9473684210526316
202404,정자동,389,416,-27,15829,74458,0.17057299892602187,2024-04-01,4.0,73.0,0.0,0.0,0.0,0.9864864864864865,0.993848881248489,1,불법광고물,4.0,74.0,0.054054054054054
202404,정자동,389,416,-27,15829,74458,0.17057299892602187,2024-04-01,1.0,73.0,0.0,0.0,0.0,0.9864864864864865,0.993848881248489,1,생활환경,1.0,74.0,0.0135135135135135
202404,정자동,389,416,-27,15829,74458,0.17057299892602187,2024-04-01,69.0,73.0,0.0,0.0,0.0,0.9864864864864865,0.993848881248489,1,시설노후/파손,69.0,74.0,0.9324324324324323
202405,정자동,376,399,-23,15829,74458,0.14530292501105566,2024-05-01,4.0,183.0,0.0,4.0,0.0153256704980842,0.7011494252873564,3.5053318649439955,1,불법주정차,4.0,261.0,0.0153256704980842
202405,정자동,376,399,-23,15829,74458,0.14530292501105566,2024-05-01,257.0,183.0,0.0,4.0,0.0153256704980842,0.7011494252873564,3.5053318649439955,1,시설노후/파손,257.0,261.0,0.9846743295019156
202406,정자동,335,311,24,15829,74458,-0.15162044348979722,2024-06-01,2.0,33.0,0.0,4.0,0.0869565217391304,0.717391304347826,0.6177979532085203,0,불법광고물,2.0,46.0,0.0434782608695652
202406,정자동,335,311,24,15829,74458,-0.15162044348979722,2024-06-01,4.0,33.0,0.0,4.0,0.0869565217391304,0.717391304347826,0.6177979532085203,0,불법주정차,4.0,46.0,0.0869565217391304
202406,정자동,335,311,24,15829,74458,-0.15162044348979722,2024-06-01,2.0,33.0,0.0,4.0,0.0869565217391304,0.717391304347826,0.6177979532085203,0,생활환경,2.0,46.0,0.0434782608695652
202406,정자동,335,311,24,15829,74458,-0.15162044348979722,2024-06-01,38.0,33.0,0.0,4.0,0.0869565217391304,0.717391304347826,0.6177979532085203,0,시설노후/파손,38.0,46.0,0.8260869565217391
202401,중앙동,61,68,-7,2752,16540,0.2543604651162791,2024-01-01,9.0,9.0,1.0,0.0,0.0,1.0,0.5441354292623942,1,시설노후/파손,9.0,9.0,1.0
202402,중앙동,57,50,7,2752,16540,-0.2543604651162791,2024-02-01,38.0,35.0,3.0,0.0,0.0,0.9210526315789473,2.2974607013301087,0,시설노후/파손,38.0,38.0,1.0
202403,중앙동,46,61,-15,2752,16540,0.5450581395348837,2024-03-01,25.0,21.0,1.0,0.0,0.0,0.84,1.5114873035066505,1,시설노후/파손,25.0,25.0,1.0
202404,중앙동,65,72,-7,2752,16540,0.2543604651162791,2024-04-01,1.0,9.0,0.0,0.0,0.0,0.6923076923076923,0.7859733978234582,1,불법광고물,1.0,13.0,0.0769230769230769
202404,중앙동,65,72,-7,2752,16540,0.2543604651162791,2024-04-01,12.0,9.0,0.0,0.0,0.0,0.6923076923076923,0.7859733978234582,1,시설노후/파손,12.0,13.0,0.9230769230769232
202405,중앙동,33,35,-2,2752,16540,0.07267441860465117,2024-05-01,56.0,48.0,1.0,0.0,0.0,0.8571428571428571,3.385731559854897,1,시설노후/파손,56.0,56.0,1.0
202406,중앙동,39,37,2,2752,16540,-0.07267441860465117,2024-06-01,1.0,6.0,1.0,1.0,0.0909090909090909,0.5454545454545454,0.6650544135429263,0,불법주정차,1.0,11.0,0.0909090909090909
202406,중앙동,39,37,2,2752,16540,-0.07267441860465117,2024-06-01,10.0,6.0,1.0,1.0,0.0909090909090909,0.5454545454545454,0.6650544135429263,0,시설노후/파손,10.0,11.0,0.9090909090909092
202401,태평동,218,297,-79,10677,49428,0.7399082139177672,2024-01-01,1.0,71.0,1.0,1.0,0.0140845070422535,1.0,1.4364327911305332,1,불법광고물,1.0,71.0,0.0140845070422535
202401,태평동,218,297,-79,10677,49428,0.7399082139177672,2024-01-01,1.0,71.0,1.0,1.0,0.0140845070422535,1.0,1.4364327911305332,1,불법주정차,1.0,71.0,0.0140845070422535
202401,태평동,218,297,-79,10677,49428,0.7399082139177672,2024-01-01,69.0,71.0,1.0,1.0,0.0140845070422535,1.0,1.4364327911305332,1,시설노후/파손,69.0,71.0,0.971830985915493
202402,태평동,262,337,-75,10677,49428,0.7024445068839561,2024-02-01,7.0,28.0,1.0,7.0,0.2058823529411764,0.8235294117647058,0.6878692239216638,1,불법주정차,7.0,34.0,0.2058823529411764
202402,태평동,262,337,-75,10677,49428,0.7024445068839561,2024-02-01,27.0,28.0,1.0,7.0,0.2058823529411764,0.8235294117647058,0.6878692239216638,1,시설노후/파손,27.0,34.0,0.7941176470588235
202403,태평동,274,408,-134,10677,49428,1.2550341856326683,2024-03-01,4.0,18.0,1.0,4.0,0.1481481481481481,0.6666666666666666,0.5462490895848506,1,불법주정차,4.0,27.0,0.1481481481481481
202403,태평동,274,408,-134,10677,49428,1.2550341856326683,2024-03-01,23.0,18.0,1.0,4.0,0.1481481481481481,0.6666666666666666,0.5462490895848506,1,시설노후/파손,23.0,27.0,0.8518518518518519
202404,태평동,229,358,-129,10677,49428,1.2082045518404048,2024-04-01,2.0,33.0,0.0,2.0,0.054054054054054,0.8918918918918919,0.7485635672088694,1,불법주정차,2.0,37.0,0.054054054054054
202404,태평동,229,358,-129,10677,49428,1.2082045518404048,2024-04-01,35.0,33.0,0.0,2.0,0.054054054054054,0.8918918918918919,0.7485635672088694,1,시설노후/파손,35.0,37.0,0.945945945945946
202405,태평동,274,296,-22,10677,49428,0.20605038868596048,2024-05-01,1.0,112.0,0.0,1.0,0.0054054054054054,0.6054054054054054,3.742817836044347,1,불법주정차,1.0,185.0,0.0054054054054054
202405,태평동,274,296,-22,10677,49428,0.20605038868596048,2024-05-01,184.0,112.0,0.0,1.0,0.0054054054054054,0.6054054054054054,3.742817836044347,1,시설노후/파손,184.0,185.0,0.9945945945945946
202406,태평동,212,283,-71,10677,49428,0.6649807998501451,2024-06-01,1.0,44.0,0.0,4.0,0.0701754385964912,0.7719298245614035,1.153192522456907,1,공원/녹지,1.0,57.0,0.0175438596491228
202406,태평동,212,283,-71,10677,49428,0.6649807998501451,2024-06-01,3.0,44.0,0.0,4.0,0.0701754385964912,0.7719298245614035,1.153192522456907,1,불법광고물,3.0,57.0,0.0526315789473684
202406,태평동,212,283,-71,10677,49428,0.6649807998501451,2024-06-01,4.0,44.0,0.0,4.0,0.0701754385964912,0.7719298245614035,1.153192522456907,1,불법주정차,4.0,57.0,0.0701754385964912
202406,태평동,212,283,-71,10677,49428,0.6649807998501451,2024-06-01,49.0,44.0,0.0,4.0,0.0701754385964912,0.7719298245614035,1.153192522456907,1,시설노후/파손,49.0,57.0,0.8596491228070176
202401,판교동,58,93,-35,3699,26324,0.9462016761286834,2024-01-01,2.0,24.0,0.0,2.0,0.08,0.96,0.9497036924479563,1,불법주정차,2.0,25.0,0.08
202401,판교동,58,93,-35,3699,26324,0.9462016761286834,2024-01-01,23.0,24.0,0.0,2.0,0.08,0.96,0.9497036924479563,1,시설노후/파손,23.0,25.0,0.92
202402,판교동,71,89,-18,3699,26324,0.48661800486618007,2024-02-01,2.0,15.0,0.0,2.0,0.1052631578947368,0.7894736842105263,0.7217748062604468,1,불법주정차,2.0,19.0,0.1052631578947368
202402,판교동,71,89,-18,3699,26324,0.48661800486618007,2024-02-01,17.0,15.0,0.0,2.0,0.1052631578947368,0.7894736842105263,0.7217748062604468,1,시설노후/파손,17.0,19.0,0.8947368421052632
202403,판교동,72,77,-5,3699,26324,0.13517166801838335,2024-03-01,1.0,11.0,0.0,0.0,0.0,0.9166666666666666,0.45585777237501895,1,생활환경,1.0,12.0,0.0833333333333333
202403,판교동,72,77,-5,3699,26324,0.13517166801838335,2024-03-01,11.0,11.0,0.0,0.0,0.0,0.9166666666666666,0.45585777237501895,1,시설노후/파손,11.0,12.0,0.9166666666666666
202404,판교동,94,77,17,3699,26324,-0.4595836712625033,2024-04-01,2.0,20.0,0.0,2.0,0.0909090909090909,0.9090909090909091,0.8357392493542015,0,불법주정차,2.0,22.0,0.0909090909090909
202404,판교동,94,77,17,3699,26324,-0.4595836712625033,2024-04-01,20.0,20.0,0.0,2.0,0.0909090909090909,0.9090909090909091,0.8357392493542015,0,시설노후/파손,20.0,22.0,0.9090909090909092
202405,판교동,59,60,-1,3699,26324,0.027034333603676672,2024-05-01,1.0,82.0,0.0,1.0,0.0088495575221238,0.7256637168141593,4.2926606898647615,1,불법주정차,1.0,113.0,0.0088495575221238
202405,판교동,59,60,-1,3699,26324,0.027034333603676672,2024-05-01,112.0,82.0,0.0,1.0,0.0088495575221238,0.7256637168141593,4.2926606898647615,1,시설노후/파손,112.0,113.0,0.991150442477876
202406,판교동,62,46,16,3699,26324,-0.43254933765882675,2024-06-01,27.0,25.0,0.0,0.0,0.0,0.9259259259259259,1.0256799878437928,0,시설노후/파손,27.0,27.0,1.0
202401,하대원동,65,91,-26,3670,19467,0.7084468664850135,2024-01-01,2.0,43.0,1.0,2.0,0.0444444444444444,0.9555555555555556,2.311604253351826,1,불법주정차,2.0,45.0,0.0444444444444444
202401,하대원동,65,91,-26,3670,19467,0.7084468664850135,2024-01-01,43.0,43.0,1.0,2.0,0.0444444444444444,0.9555555555555556,2.311604253351826,1,시설노후/파손,43.0,45.0,0.9555555555555556
202402,하대원동,83,86,-3,3670,19467,0.08174386920980926,2024-02-01,1.0,51.0,0.0,2.0,0.03125,0.796875,3.287614938100375,1,불법광고물,1.0,64.0,0.015625
202402,하대원동,83,86,-3,3670,19467,0.08174386920980926,2024-02-01,2.0,51.0,0.0,2.0,0.03125,0.796875,3.287614938100375,1,불법주정차,2.0,64.0,0.03125
202402,하대원동,83,86,-3,3670,19467,0.08174386920980926,2024-02-01,61.0,51.0,0.0,2.0,0.03125,0.796875,3.287614938100375,1,시설노후/파손,61.0,64.0,0.953125
202403,하대원동,105,90,15,3670,19467,-0.4087193460490463,2024-03-01,1.0,40.0,0.0,2.0,0.0425531914893617,0.851063829787234,2.414342220167463,0,불법광고물,1.0,47.0,0.0212765957446808
202403,하대원동,105,90,15,3670,19467,-0.4087193460490463,2024-03-01,2.0,40.0,0.0,2.0,0.0425531914893617,0.851063829787234,2.414342220167463,0,불법주정차,2.0,47.0,0.0425531914893617
202403,하대원동,105,90,15,3670,19467,-0.4087193460490463,2024-03-01,1.0,40.0,0.0,2.0,0.0425531914893617,0.851063829787234,2.414342220167463,0,생활환경,1.0,47.0,0.0212765957446808
202403,하대원동,105,90,15,3670,19467,-0.4087193460490463,2024-03-01,43.0,40.0,0.0,2.0,0.0425531914893617,0.851063829787234,2.414342220167463,0,시설노후/파손,43.0,47.0,0.9148936170212766
202404,하대원동,81,73,8,3670,19467,-0.21798365122615804,2024-04-01,1.0,29.0,1.0,1.0,0.0303030303030303,0.8787878787878788,1.6951764524580057,0,불법주정차,1.0,33.0,0.0303030303030303
202404,하대원동,81,73,8,3670,19467,-0.21798365122615804,2024-04-01,32.0,29.0,1.0,1.0,0.0303030303030303,0.8787878787878788,1.6951764524580057,0,시설노후/파손,32.0,33.0,0.9696969696969696
202405,하대원동,64,54,10,3670,19467,-0.2724795640326975,2024-05-01,1.0,15.0,1.0,0.0,0.0,0.46875,1.6438074690501876,0,생활환경,1.0,32.0,0.03125
202405,하대원동,64,54,10,3670,19467,-0.2724795640326975,2024-05-01,31.0,15.0,1.0,0.0,0.0,0.46875,1.6438074690501876,0,시설노후/파손,31.0,32.0,0.96875
202406,하대원동,66,63,3,3670,19467,-0.08174386920980926,2024-06-01,2.0,21.0,1.0,2.0,0.0714285714285714,0.75,1.438331535418914,0,불법주정차,2.0,28.0,0.0714285714285714
202406,하대원동,66,63,3,3670,19467,-0.08174386920980926,2024-06-01,26.0,21.0,1.0,2.0,0.0714285714285714,0.75,1.438331535418914,0,시설노후/파손,26.0,28.0,0.9285714285714286
